gene	log2FC	padj	dataset
MAPK9	0.321511148569394	0.864074781942211	NEW_GSE94335
CHMP5	-0.182216196058566	0.864090669748649	NEW_GSE94335
RPS24	-0.261539391526863	0.864090669748649	NEW_GSE94335
LRRC14	-0.415831624184123	0.864095073496586	NEW_GSE94335
CBL	-0.0656581458359862	0.86423474820968	NEW_GSE94335
NA	0.751671340488218	0.86423474820968	NEW_GSE94335
RPL35A	-0.32087388751387	0.864246787070316	NEW_GSE94335
UBE2V1	0.383806898198607	0.864246787070316	NEW_GSE94335
NA	-0.202751575885178	0.864246787070316	NEW_GSE94335
SMARCD3	-0.402159057453514	0.864249013378061	NEW_GSE94335
DCAF16	-0.314349462290659	0.864262596816802	NEW_GSE94335
RAD52	-0.120796552364806	0.8643134894624	NEW_GSE94335
SOD2	1.11127420796857	0.86435693181714	NEW_GSE94335
SERF2	-0.118849974357685	0.864365092179342	NEW_GSE94335
NLE1	-0.258811633568422	0.86436692732698	NEW_GSE94335
EIF3FP3	0.262696543179325	0.864377972501771	NEW_GSE94335
CLN3	-0.519475965358197	0.864377972501771	NEW_GSE94335
NUFIP2	0.062726570516867	0.864452442262097	NEW_GSE94335
BOLA3	-0.115863678410502	0.864452442262097	NEW_GSE94335
ECT2	0.110430682606301	0.864452442262097	NEW_GSE94335
EXO5	0.512852111008795	0.864452442262097	NEW_GSE94335
STK25	-0.448266192368041	0.864452442262097	NEW_GSE94335
SNX14	0.270689915727052	0.864452442262097	NEW_GSE94335
VPS9D1	-0.536173340063927	0.864452442262097	NEW_GSE94335
PELP1	-0.122089271416346	0.864452442262097	NEW_GSE94335
NANS	-0.0752379356709839	0.8644593852751	NEW_GSE94335
DTX3	-0.0941996534615264	0.8644593852751	NEW_GSE94335
LTBP1	-0.218212753489124	0.8644593852751	NEW_GSE94335
UQCR11	-0.0942438172359748	0.864492355945582	NEW_GSE94335
SECISBP2L	-0.0650135692399756	0.864550620534352	NEW_GSE94335
ATXN7L3	-0.660952804076564	0.864590789440816	NEW_GSE94335
ORC2	0.0788296299092802	0.864604996029416	NEW_GSE94335
ADAM23	-0.214629878234144	0.864609063452752	NEW_GSE94335
SKP1	0.143466760738048	0.864609063452752	NEW_GSE94335
PTGDS	0.42545318562948	0.864618871524336	NEW_GSE94335
OAZ1	0.602099165071201	0.864618871524336	NEW_GSE94335
PXMP4	-0.574760433124753	0.864636242491562	NEW_GSE94335
LRRC1	-0.105155900581264	0.864636242491562	NEW_GSE94335
AEBP2	0.0910950320781093	0.864636242491562	NEW_GSE94335
SHISA5	-0.0977647988180073	0.864636242491562	NEW_GSE94335
ARHGAP22	0.404196553830539	0.864636242491562	NEW_GSE94335
COQ6	0.464871249132093	0.864636242491562	NEW_GSE94335
CRTC1	-0.816131270276801	0.864664866854641	NEW_GSE94335
PLXNB1	-0.262967321188255	0.864664866854641	NEW_GSE94335
TSPAN17	-0.199360864936906	0.864664866854641	NEW_GSE94335
RAB24	0.0858454820719604	0.864665522736355	NEW_GSE94335
EXOG	-0.553884143067892	0.864665522736355	NEW_GSE94335
CTDSP2	-0.409523078995492	0.864665522736355	NEW_GSE94335
SNX1	0.419001471555096	0.864665522736355	NEW_GSE94335
ZNF446	-0.469978702976469	0.864665522736355	NEW_GSE94335
NA	1.01557817423771	0.864665522736355	NEW_GSE94335
POLR3E	0.18145240206899	0.864673746025747	NEW_GSE94335
RIPK3	-0.257131139777279	0.864700750078026	NEW_GSE94335
SMARCE1	-0.694439645953611	0.864700750078026	NEW_GSE94335
IFRD2	0.18925710180217	0.864714885280408	NEW_GSE94335
SFPQ	0.151986867638077	0.864768122894643	NEW_GSE94335
TPM3	0.59579540872957	0.864790876700582	NEW_GSE94335
TIMP3	0.185377009115456	0.864814845042038	NEW_GSE94335
NA	0.305515295168257	0.864814845042038	NEW_GSE94335
ZNF808	-0.164024610202887	0.864861469951401	NEW_GSE94335
MRPL38	-0.404021853063269	0.864909412179044	NEW_GSE94335
EML2	-0.543349338601439	0.864983900811665	NEW_GSE94335
WDR11	-0.401456757462455	0.864985013069316	NEW_GSE94335
RIF1	-1.18936096112997	0.865061165081229	NEW_GSE94335
APEH	-0.246350211409939	0.865061165081229	NEW_GSE94335
CDYL	-0.703291209747896	0.865061165081229	NEW_GSE94335
SLC39A8	0.279701910800718	0.865061165081229	NEW_GSE94335
FAM49B	-0.280205732305501	0.865061165081229	NEW_GSE94335
EMC4	0.313552577088829	0.865061165081229	NEW_GSE94335
INO80E	0.87788279249173	0.865061165081229	NEW_GSE94335
USF2	0.491332417344259	0.865061165081229	NEW_GSE94335
ANKRD24	-0.744319327658704	0.865061165081229	NEW_GSE94335
NA	-0.326946946233297	0.865061165081229	NEW_GSE94335
ZNF252P	-0.158627016675171	0.865086500033991	NEW_GSE94335
MYCL	0.421198853974227	0.865110666176513	NEW_GSE94335
RNF44	-0.101422667948261	0.865143445665503	NEW_GSE94335
ATP13A1	-0.185234288495381	0.865143445665503	NEW_GSE94335
POLR3H	0.917458982948156	0.865143445665503	NEW_GSE94335
KIAA1324L	0.51086395086668	0.865143445665503	NEW_GSE94335
ZNRF2	-0.47832289571738	0.865143445665503	NEW_GSE94335
BTN3A1	0.268485463434761	0.865143445665503	NEW_GSE94335
NA	-0.0746204715171329	0.865143445665503	NEW_GSE94335
NA	-0.0746204715171329	0.865143445665503	NEW_GSE94335
NA	-0.422132022127638	0.865143445665503	NEW_GSE94335
RRS1	-0.108558692635337	0.865201749415102	NEW_GSE94335
DYNAP	0.200064992184568	0.865201749415102	NEW_GSE94335
CCSER2	0.579803530575397	0.865201749415102	NEW_GSE94335
POLI	-0.482271754728434	0.865201749415102	NEW_GSE94335
BRPF1	-0.504356660736417	0.865201749415102	NEW_GSE94335
IDS	-0.485624139673716	0.865201749415102	NEW_GSE94335
DDX41	0.674200210676517	0.865201749415102	NEW_GSE94335
TINF2	-0.246955630644807	0.865201749415102	NEW_GSE94335
KAT8	0.557212912854747	0.865265330612168	NEW_GSE94335
OMA1	0.671821112330638	0.865335342546415	NEW_GSE94335
DGKA	0.623037584323337	0.865335342546415	NEW_GSE94335
ABCC5	-0.0876390349112341	0.865367604017122	NEW_GSE94335
IVD	-0.245564732565552	0.865367604017122	NEW_GSE94335
TECR	0.92676188403142	0.865367604017122	NEW_GSE94335
ZC3H7A	0.358967350512671	0.865398303676733	NEW_GSE94335
NA	-0.176745000418894	0.865398303676733	NEW_GSE94335
INCA1	-0.139837634704622	0.865410408557861	NEW_GSE94335
NA	-0.921869775787275	0.865410408557861	NEW_GSE94335
TMX2	-0.0656577123504396	0.865493309762123	NEW_GSE94335
TXNRD2	0.617975970788843	0.865526189883761	NEW_GSE94335
NA	-0.137465755130313	0.865526189883761	NEW_GSE94335
GCA	-0.390818258384638	0.865623609246589	NEW_GSE94335
KIAA0556	-0.246164684391412	0.865623609246589	NEW_GSE94335
PHLPP2	0.316612848153845	0.865632847761692	NEW_GSE94335
TMEM97	0.430335311066119	0.865632847761692	NEW_GSE94335
OAZ1	-0.124325311200371	0.865670572032537	NEW_GSE94335
ARHGDIA	-0.263556884116778	0.865674495590112	NEW_GSE94335
SCAPER	0.481080062670171	0.865674495590112	NEW_GSE94335
ATAD3B	-0.701899161389234	0.865674495590112	NEW_GSE94335
RCN2	-0.0747700979914934	0.865674495590112	NEW_GSE94335
ZMYND11	-0.524578442187698	0.865674495590112	NEW_GSE94335
CCDC158	0.268565290660928	0.865674495590112	NEW_GSE94335
FCHO2	0.432875652606183	0.865674495590112	NEW_GSE94335
FAM193A	0.601353200369733	0.865674495590112	NEW_GSE94335
TBC1D9B	-0.443994656175952	0.865674495590112	NEW_GSE94335
NA	0.260285243411386	0.865674495590112	NEW_GSE94335
PLEKHH2	-0.426255468816705	0.865732586066957	NEW_GSE94335
FAM156B	-0.476336283037139	0.865732586066957	NEW_GSE94335
RBM17	-0.355742115213323	0.865732586066957	NEW_GSE94335
CREB1	0.261472909228578	0.865732586066957	NEW_GSE94335
EFEMP2	-0.30762537842305	0.865732586066957	NEW_GSE94335
BZRAP1	0.227252171468986	0.865776261839462	NEW_GSE94335
GNG5	-0.344852515478577	0.865784373767409	NEW_GSE94335
TMEM91	-0.314846161916026	0.865784373767409	NEW_GSE94335
NDUFB5	-0.762579146300683	0.865784373767409	NEW_GSE94335
RP11-111M22.2	0.437294808996566	0.865784373767409	NEW_GSE94335
ZNF532	0.266715073808914	0.865784373767409	NEW_GSE94335
GRIA1	0.341984530339277	0.865796094772178	NEW_GSE94335
SEC61A2	0.142234514068933	0.865844140645486	NEW_GSE94335
C19orf43	1.07858520522778	0.865844140645486	NEW_GSE94335
NUCB1	-0.413506094954298	0.865871433878639	NEW_GSE94335
TRMT112	-0.224491139474996	0.865871433878639	NEW_GSE94335
RANBP6	0.0697246025038447	0.865936934391336	NEW_GSE94335
USP14	0.159501483946433	0.865941590157229	NEW_GSE94335
NAT14	0.178060042041321	0.865983361031412	NEW_GSE94335
TMEM230	-0.104514889897098	0.865983361031412	NEW_GSE94335
RPL23	-0.0812587948621019	0.866008533523095	NEW_GSE94335
CKLF	0.0984570914497824	0.866008533523095	NEW_GSE94335
CCDC14	0.106295204639975	0.866008533523095	NEW_GSE94335
RAD51C	0.171807487055663	0.866008533523095	NEW_GSE94335
CYB561A3	-0.798103540053696	0.866008533523095	NEW_GSE94335
ARID2	0.701329806652277	0.866008533523095	NEW_GSE94335
ADAR	0.387930388829148	0.866008533523095	NEW_GSE94335
PSAP	0.211176753736624	0.866008533523095	NEW_GSE94335
APPL2	-0.49312104334156	0.866008533523095	NEW_GSE94335
ZFAND2A	-0.400188366424296	0.866008533523095	NEW_GSE94335
TRMT10A	0.234035892457656	0.866065454071247	NEW_GSE94335
NA	-0.357153892426318	0.866065454071247	NEW_GSE94335
CCDC176	0.233102727661234	0.866079615377833	NEW_GSE94335
AUH	0.0809931728895281	0.866203345119478	NEW_GSE94335
HAUS1	-0.35494672107605	0.866212787560766	NEW_GSE94335
PTOV1	-0.488298978834618	0.866212787560766	NEW_GSE94335
EVC	-0.0710869045694749	0.866229952947474	NEW_GSE94335
YY1AP1	0.326253311956068	0.866229952947474	NEW_GSE94335
KBTBD4	-0.0749417947905857	0.866229952947474	NEW_GSE94335
HMGN1	0.170115176559516	0.866229952947474	NEW_GSE94335
PSMC1	0.124380056674316	0.866229952947474	NEW_GSE94335
ZNF566	-0.546504792323274	0.866229952947474	NEW_GSE94335
EIF5A2	0.18760154160892	0.866236575001386	NEW_GSE94335
CEP95	0.0958147006757534	0.866297137211257	NEW_GSE94335
ERN1	-0.193733253450791	0.866297137211257	NEW_GSE94335
TLK1	-0.838015668810719	0.86630646334662	NEW_GSE94335
SH3BGR	-0.579273432266528	0.86630646334662	NEW_GSE94335
DAPK1	-0.316674618795372	0.86630646334662	NEW_GSE94335
DCTPP1	-0.732448581950858	0.866313058400178	NEW_GSE94335
TBC1D12	0.323871913723195	0.866343557594185	NEW_GSE94335
KDELC2	0.0627732123497117	0.866355638026952	NEW_GSE94335
PDPK1	-0.0635820128646592	0.866355638026952	NEW_GSE94335
TYW5	0.184288667342524	0.866355638026952	NEW_GSE94335
C1orf54	0.0858888229934634	0.866355638026952	NEW_GSE94335
MPRIP	-0.100068610144653	0.866355638026952	NEW_GSE94335
AAK1	0.168638700417858	0.866355638026952	NEW_GSE94335
NLK	0.414369497181064	0.866355638026952	NEW_GSE94335
CNIH3	0.478779862290737	0.866355638026952	NEW_GSE94335
ZBTB14	-0.528422189144192	0.866355638026952	NEW_GSE94335
NA	0.490101392923919	0.866355638026952	NEW_GSE94335
NA	0.546435975630036	0.866355638026952	NEW_GSE94335
SH2B1	0.105197180517244	0.866359619608971	NEW_GSE94335
C4orf29	-0.154876874939214	0.866359619608971	NEW_GSE94335
DENND1B	0.417098359114441	0.866383462501911	NEW_GSE94335
YTHDC1	-0.155777788205367	0.866383462501911	NEW_GSE94335
SIK3	0.180710804897375	0.866383462501911	NEW_GSE94335
HDGF	0.395855454802636	0.866383462501911	NEW_GSE94335
CLNS1A	-0.523689042854291	0.866383462501911	NEW_GSE94335
NA	-0.155777788205367	0.866383462501911	NEW_GSE94335
RP11-176H8.1	-0.308957185515413	0.866402544656733	NEW_GSE94335
ATG9A	-0.620694364921971	0.866412120296819	NEW_GSE94335
ZFAT	0.872491513328543	0.866412120296819	NEW_GSE94335
ZNF280D	-0.345192237211077	0.866412120296819	NEW_GSE94335
NUP62	0.311657601256222	0.866412120296819	NEW_GSE94335
DUSP11	-0.0714975467044054	0.866468490401724	NEW_GSE94335
CTD-2008A1.2	0.188712184873835	0.866468490401724	NEW_GSE94335
ZNF740	0.531994305463727	0.866487656348793	NEW_GSE94335
TARSL2	0.128972547670136	0.866487656348793	NEW_GSE94335
RP11-454L9.2	0.389369176689132	0.866487656348793	NEW_GSE94335
ZNF181	0.113698848184576	0.866492609620431	NEW_GSE94335
HRASLS5	-0.325064864318714	0.866492609620431	NEW_GSE94335
CCAR1	-0.444272569155873	0.866492609620431	NEW_GSE94335
COX6A1	0.278016694938417	0.866492609620431	NEW_GSE94335
EDC3	-0.10988274822615	0.866492609620431	NEW_GSE94335
LZTR1	-0.221803690166722	0.866572648265719	NEW_GSE94335
POLR2B	0.0641166647423917	0.866572648265719	NEW_GSE94335
MXRA8	0.297811326206242	0.866572648265719	NEW_GSE94335
SPG7	0.349204158401066	0.866572648265719	NEW_GSE94335
EIF4A1	-0.0635868740615081	0.86660554463302	NEW_GSE94335
ATF2	0.368276580188054	0.86660554463302	NEW_GSE94335
IP6K2	0.608600722705961	0.86660554463302	NEW_GSE94335
HNRNPA3	-0.413899710790494	0.86660554463302	NEW_GSE94335
NFASC	0.176172409813305	0.86660554463302	NEW_GSE94335
RECQL5	-0.255408842784106	0.86660554463302	NEW_GSE94335
HNRNPM	-0.37086501442659	0.86660554463302	NEW_GSE94335
SSBP4	0.450155210671629	0.866652645433484	NEW_GSE94335
FZD3	-0.394503961311442	0.866693698307838	NEW_GSE94335
TRIM4	-0.0655838285632184	0.866693698307838	NEW_GSE94335
ZC3H7B	-0.262288969295827	0.866693698307838	NEW_GSE94335
CFDP1	-0.365429698482342	0.866693698307838	NEW_GSE94335
PDZD11	0.36164597563809	0.866708291716336	NEW_GSE94335
DTNA	0.10096441965071	0.866708291716336	NEW_GSE94335
CALM2	0.270820593644956	0.866801891351647	NEW_GSE94335
TSPAN9	-0.10757898874289	0.866801891351647	NEW_GSE94335
SIMC1	-0.2047426698644	0.866801891351647	NEW_GSE94335
RBMS1	0.159945602027545	0.866801891351647	NEW_GSE94335
DALRD3	-0.150478382334345	0.866863053655438	NEW_GSE94335
USP19	-0.435154695020168	0.866863053655438	NEW_GSE94335
ZNF518B	0.365296706369807	0.866863053655438	NEW_GSE94335
PPP1R9B	0.279260019213487	0.866863053655438	NEW_GSE94335
ZNF226	0.481877130356896	0.866863053655438	NEW_GSE94335
RNASEK	0.289737290297908	0.866909442825277	NEW_GSE94335
ZNF558	-0.122187861949151	0.866909442825277	NEW_GSE94335
PRR3	0.634195318674011	0.866975701175485	NEW_GSE94335
PRR3	0.634195318674011	0.866975701175485	NEW_GSE94335
PRR3	0.634195318674011	0.866975701175485	NEW_GSE94335
NOX4	0.247373354730948	0.866975701175485	NEW_GSE94335
PRR3	0.634195318674011	0.866975701175485	NEW_GSE94335
PSPC1	0.0964093443721401	0.866975701175485	NEW_GSE94335
GPS2	-0.542044130445168	0.866975701175485	NEW_GSE94335
C14orf1	-0.0740569684116162	0.867004800788033	NEW_GSE94335
HERC3	-0.42298967951282	0.867004800788033	NEW_GSE94335
INTS10	0.625782098848537	0.867007204026238	NEW_GSE94335
UCHL1	0.175831118570764	0.867021116678211	NEW_GSE94335
GUCA1B	0.289672537692336	0.867032542101769	NEW_GSE94335
RMI2	-0.10739251156346	0.867032542101769	NEW_GSE94335
SNAPC5	0.0977351940977754	0.867032542101769	NEW_GSE94335
C17orf62	-0.383526531430059	0.867032542101769	NEW_GSE94335
OGN	0.304736704852237	0.867032542101769	NEW_GSE94335
SUV39H2	-0.478253983089214	0.867032542101769	NEW_GSE94335
RABL2B	0.154071694995012	0.867032542101769	NEW_GSE94335
DOLPP1	0.350331023339021	0.867032542101769	NEW_GSE94335
ZNF528	0.57356504624136	0.867032542101769	NEW_GSE94335
TMEM165	-0.181028696487696	0.867032542101769	NEW_GSE94335
CREBRF	-0.431475597817787	0.867032542101769	NEW_GSE94335
LY6K	-0.381267189390387	0.867032542101769	NEW_GSE94335
EFEMP2	-0.155547813895229	0.867032542101769	NEW_GSE94335
GLYATL2	-0.556012521473686	0.867032542101769	NEW_GSE94335
PLCD3	0.225462326831289	0.867032542101769	NEW_GSE94335
CS	0.403545319586081	0.867032542101769	NEW_GSE94335
ZC3H18	0.580285206841634	0.867032542101769	NEW_GSE94335
FAM149A	0.219129266520192	0.867040208530425	NEW_GSE94335
ACACB	0.312400179692347	0.867040208530425	NEW_GSE94335
SCLT1	-0.431474539027467	0.867046636298674	NEW_GSE94335
AFG3L1P	-0.376053050127996	0.867106157766419	NEW_GSE94335
RP11-169L17.3	-0.345475425173312	0.867128708425751	NEW_GSE94335
DDB1	0.471577715815411	0.867128708425751	NEW_GSE94335
VDR	-0.497302888705242	0.867128708425751	NEW_GSE94335
PRDM4	0.421911995320888	0.867128708425751	NEW_GSE94335
CGREF1	-0.303889264036357	0.867168809427156	NEW_GSE94335
OAZ2	0.17458144167476	0.867168809427156	NEW_GSE94335
ANAPC4	0.0794936750647847	0.867207434765324	NEW_GSE94335
RBBP8	-0.534888253439603	0.867273551745472	NEW_GSE94335
PFKP	0.169020740615316	0.867318724028534	NEW_GSE94335
MTERF	0.0882313456922045	0.867322973517716	NEW_GSE94335
LPP	-0.207144098818226	0.867322973517716	NEW_GSE94335
PSMC3	-0.164232242182292	0.867322973517716	NEW_GSE94335
CD164	0.112407378042256	0.86732434722842	NEW_GSE94335
RRAGC	-0.330528414557187	0.86732434722842	NEW_GSE94335
NSUN4	-0.208564565812427	0.86732434722842	NEW_GSE94335
C1orf86	0.137343223617236	0.86732434722842	NEW_GSE94335
NELFE	-0.452955848044194	0.867326656680718	NEW_GSE94335
PFKP	0.357258583416876	0.867326656680718	NEW_GSE94335
THOC2	0.166266343832425	0.867326656680718	NEW_GSE94335
NSMCE4A	-0.202443187916722	0.867326656680718	NEW_GSE94335
PTPLAD2	0.0636198491791016	0.867326656680718	NEW_GSE94335
HBS1L	0.516842320047349	0.867326656680718	NEW_GSE94335
SLC4A1AP	0.254812201241304	0.867350212703945	NEW_GSE94335
TOR1AIP1	-0.760503818299227	0.867404003257689	NEW_GSE94335
ASF1A	-0.0758918955018121	0.867547038327739	NEW_GSE94335
TMEM63B	0.471757474440235	0.867547038327739	NEW_GSE94335
FAM111A	-0.331223596085485	0.867547038327739	NEW_GSE94335
NA	-0.296086643490128	0.867645392802618	NEW_GSE94335
NA	-0.296086643490128	0.867645392802618	NEW_GSE94335
DLG4	-0.447772334742396	0.867653209357934	NEW_GSE94335
KIAA1522	0.199887091447171	0.867698867048741	NEW_GSE94335
UBE2O	-0.354778890812356	0.867711584917436	NEW_GSE94335
EMP1	-0.0630941908870024	0.867735109705772	NEW_GSE94335
ZNF672	0.0900578976332437	0.867735292523925	NEW_GSE94335
ZNF496	-0.168410013656702	0.867735292523925	NEW_GSE94335
NA	-0.548690244904559	0.867735292523925	NEW_GSE94335
NUDT1	0.637303664803026	0.867740804446357	NEW_GSE94335
TM9SF1	-0.290348110756652	0.867740804446357	NEW_GSE94335
CALD1	-0.534991009142284	0.86774443549993	NEW_GSE94335
EIF4E2	-0.256684806612968	0.867779172297634	NEW_GSE94335
FARP2	0.205319492672636	0.867779172297634	NEW_GSE94335
TCAIM	-0.401285368151745	0.867799535141838	NEW_GSE94335
PCED1B	-0.63427385153281	0.867799535141838	NEW_GSE94335
FAM208A	-0.067212320535557	0.867799535141838	NEW_GSE94335
TLK1	-0.300006686169826	0.867799535141838	NEW_GSE94335
SCOC	0.418883385395496	0.867799535141838	NEW_GSE94335
UBE2E2	-0.0978063502995524	0.867841522110481	NEW_GSE94335
YIF1A	0.547180166207806	0.867843716481931	NEW_GSE94335
DCAF8	-0.137749971043812	0.867843716481931	NEW_GSE94335
PDLIM7	-0.249317676708369	0.867843716481931	NEW_GSE94335
CIAPIN1	0.0950790911675518	0.867843716481931	NEW_GSE94335
PTGDS	-0.391935822161797	0.867843716481931	NEW_GSE94335
DDX46	-0.0860464087911981	0.867843716481931	NEW_GSE94335
PPP2R1A	-0.119912337952872	0.867843716481931	NEW_GSE94335
IFT80	0.454643244285519	0.867843716481931	NEW_GSE94335
RP11-514P8.7	-0.669863295521145	0.867843716481931	NEW_GSE94335
STK10	0.499112385577859	0.867843716481931	NEW_GSE94335
PCDHGB1	0.177106711257651	0.867843716481931	NEW_GSE94335
CFL1	0.307435411149957	0.867843716481931	NEW_GSE94335
TYRO3	-0.103141030687611	0.867843716481931	NEW_GSE94335
GUSBP1	0.225867005894346	0.867843716481931	NEW_GSE94335
NA	0.488853524168922	0.867843716481931	NEW_GSE94335
ZDHHC20	0.119550994785127	0.867871358161292	NEW_GSE94335
RRAGD	0.423141404519062	0.867900584643577	NEW_GSE94335
GTF2A2	-0.14479555509226	0.867912349134083	NEW_GSE94335
ORMDL1	0.161936168600927	0.867912349134083	NEW_GSE94335
MPRIP	0.145218163486081	0.867912349134083	NEW_GSE94335
RPUSD3	0.366180380099036	0.867912349134083	NEW_GSE94335
CDK11A	-0.393701926073805	0.867912349134083	NEW_GSE94335
PNISR	-0.231331491644304	0.867912349134083	NEW_GSE94335
VEZT	0.403299294907861	0.867912349134083	NEW_GSE94335
GRN	-0.151604334550367	0.867912349134083	NEW_GSE94335
NUCB1	-0.165616024471456	0.867950759531839	NEW_GSE94335
HNRNPLL	0.0998928532149495	0.868025890100131	NEW_GSE94335
SLTM	0.601357708152244	0.868025890100131	NEW_GSE94335
RPL6	0.431219593329565	0.868025890100131	NEW_GSE94335
RPLP0	-1.52854453200071	0.868080268550369	NEW_GSE94335
SYVN1	-0.223120395378636	0.868159129546793	NEW_GSE94335
RASA4	-0.265267519277055	0.868159129546793	NEW_GSE94335
RNASET2	0.0929403301194812	0.868159129546793	NEW_GSE94335
TMEM67	-0.455974125660886	0.868159129546793	NEW_GSE94335
RPL8	0.44993802240165	0.868159129546793	NEW_GSE94335
NA	0.823496606511966	0.868159129546793	NEW_GSE94335
NA	-0.867188683103953	0.868179851883565	NEW_GSE94335
NA	0.261416100145657	0.868184332299145	NEW_GSE94335
NGDN	-0.078029582356781	0.86819540107161	NEW_GSE94335
ATXN7	-0.162724250123243	0.868234664487249	NEW_GSE94335
PIAS3	-0.073069934456085	0.868234664487249	NEW_GSE94335
CLTCL1	-0.305829067719137	0.868234664487249	NEW_GSE94335
CAPZA2	0.0745677803396984	0.868234664487249	NEW_GSE94335
RP11-495P10.10	0.260324993909242	0.868234664487249	NEW_GSE94335
RBMS1	0.119782134891178	0.868234664487249	NEW_GSE94335
AC006978.6	0.144016936716405	0.868234664487249	NEW_GSE94335
APBB3	-0.737696399653699	0.868234664487249	NEW_GSE94335
CTNNA1	0.227398986267337	0.868234664487249	NEW_GSE94335
TRIM3	-0.225644388805076	0.868234664487249	NEW_GSE94335
MAGOHB	0.127353926048377	0.868234664487249	NEW_GSE94335
CARHSP1	-0.406848593098321	0.868234664487249	NEW_GSE94335
